club_name,canonical_name,league_name,city,state,source_url,source_type,website
Chicago KICS Football Club,Chicago Kics Football,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
Chicago Magic Soccer Club,Chicago Magic,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
Chicago Phoenix,Chicago Phoenix,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
Chicago Rush Soccer Club,Chicago Rush,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
Crystal Lake Soccer Federation,Crystal Lake Federation,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
DeKalb County United Academy,Dekalb County Academy,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
Ela Soccer Club,Ela,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
Evergreen United FC,Evergreen,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
FC-1 Academy,-1 Academy,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
FC Barrington,Barrington,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
FC Lake County,Lake County,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
FC Mirage,Mirage,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
FC Stars (IL),Stars,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
FC United Soccer Club,,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
Firebirds SC,Firebirds,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
Fox Valley Bayern,Fox Valley Bayern,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
Germantown Hills Athletic Association,Germantown Hills Athletic Association,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
Glen Ellyn Lakers,Glen Ellyn Lakers,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
Golden Eagles Soccer Club,Golden Eagles,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
Greater Libertyville Soccer Association,Greater Libertyville Association,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
Green White SC,Green White,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
Harvard FC,Harvard,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
Heart of The City,Heart Of The,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
Illinois Alliance,Illinois Alliance,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
Lagrange Celtics,Lagrange Celtics,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
Lindenhurst Area Soccer Club,Lindenhurst Area,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
Lyons Township SC (LTSC),Lyons Township,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
North Shore FC,North Shore,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
Northwind SC,Northwind,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
Oak Brook SC,Oak Brook,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
Pegasus FC,Pegasus,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
Raiders FC,Raiders,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
Rayados Soccer Academy,Rayados Academy,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
Rochester Rebels - Demo,Rochester Rebels - Demo,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
Rockford Olympic FC,Rockford Olympic,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
Rockford Raptors FC,Rockford Raptors,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
SAA United SC,Saa,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
Team Chicago SC,Team Chicago,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
Team Elmhurst SC,Team Elmhurst,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
Tinley Park Bobcats,Tinley Park Bobcats,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
Trebol F.C.,Trebol .,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
United Elite,Elite,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
WC Lions Academy SC,Wc Lions Academy,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
Windy City Pride,Windy Pride,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
Young Sportsmen's Soccer League,Young Sportsmen'S League,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
