club_name,canonical_name,league_name,city,state,source_url,source_type,website
Sporting Gainesville Soccer Academy,Sporting Gainesville Academy,US Club NPL - FCL NPL Division,,FL,https://system.gotsport.com/org_event/events/44970/clubs,,
Sporting Jax Soccer Academy,Sporting Jax Academy,US Club NPL - FCL NPL Division,,FL,https://system.gotsport.com/org_event/events/44970/clubs,,
Springs Soccer Club,Springs,US Club NPL - FCL NPL Division,,FL,https://system.gotsport.com/org_event/events/44970/clubs,,
St. Petersburg Football Club,St. Petersburg Football,US Club NPL - FCL NPL Division,,FL,https://system.gotsport.com/org_event/events/44970/clubs,,
Strikers Miami FC,Strikers Miami,US Club NPL - FCL NPL Division,,FL,https://system.gotsport.com/org_event/events/44970/clubs,,
Sunrise Soccer Club,Sunrise,US Club NPL - FCL NPL Division,,FL,https://system.gotsport.com/org_event/events/44970/clubs,,
Tampa Bay United,Tampa Bay,US Club NPL - FCL NPL Division,,FL,https://system.gotsport.com/org_event/events/44970/clubs,,
Tampa Dynamo FC,Tampa Dynamo,US Club NPL - FCL NPL Division,,FL,https://system.gotsport.com/org_event/events/44970/clubs,,
Tampa Raiders,Tampa Raiders,US Club NPL - FCL NPL Division,,FL,https://system.gotsport.com/org_event/events/44970/clubs,,
The DA,The Da,US Club NPL - FCL NPL Division,,FL,https://system.gotsport.com/org_event/events/44970/clubs,,
Tropical Soccer,Tropical,US Club NPL - FCL NPL Division,,FL,https://system.gotsport.com/org_event/events/44970/clubs,,
Wellington Soccer Club,Wellington,US Club NPL - FCL NPL Division,,FL,https://system.gotsport.com/org_event/events/44970/clubs,,
West Florida Flames,West Florida Flames,US Club NPL - FCL NPL Division,,FL,https://system.gotsport.com/org_event/events/44970/clubs,,
Weston FC,Weston,US Club NPL - FCL NPL Division,,FL,https://system.gotsport.com/org_event/events/44970/clubs,,
